,at,score,thumbsUpCount,content
5200,2021-03-17,2,90,"다 괜찮은데 저는 곡 하나를 여러번 반복해서 듣는편인데 한번 반복재생 시키고 듣다가 다른곡으로 틀면 무조건 설정이 초기화 되어잇어요,,,, 저번에도 그래서 참다가 다시 설정 유지되길래 걍 쓰고 있었는데 또 어느순간부터 알아서 설정이 초기화돼요..... 진짜 불편해죽겟으니까 얼른 고쳐주세요 제발좀;;"
5201,2021-03-17,5,0,정말좋아요
5202,2021-03-17,1,2,네트워크 연결이 안된다고 계속 뜹니다.
5203,2021-03-17,5,0,굿
5204,2021-03-17,5,0,잘쓰고있어요~~
5205,2021-03-17,4,0,음질도 나쁘지 않고 동영상도 다운받을 수 있고 들을 수 있는 폭이 넓어서 좋긴 한데 인도랑 가격이 천지차이...
5206,2021-03-17,4,0,음질만 좀 더 좋으면 대만족입니다 제발 좀 🙏
5207,2021-03-17,5,0,만족
5208,2021-03-16,3,1,잘쓰고있는데 유튜브 어떤영상이든 유튜브뮤직으로 넘어가서 듣게좀해주세요 어떤건 뜨고 어떤건 안뜨고...
5209,2021-03-16,5,19,"결론?부터 말하면, 한 재생목록을 온전히 들으려면 제일 앞쪽에 있는 노래 하나를 재생하고, 아래에서 위로 스와이프하여 재생목록을 열어 밑으로 스크롤을 끝까지 몇번씩 내려야 하는 불편함이 있고, 이 문제점은 이 어플이 생기고 아직까지도 고쳐지지 않음. 멜론에 없는 노래들도 들을수 있기 때문에 애용하지만, 재생목록에 몇십곡만 넣어놔도 재생할때 스무다섯곡만 재생되고 나머지는 생략됨. 재생후 직접 재생목록 스크롤 내려서 생략된 곡들을 다시 재생되는 목록에 포함시킬 수 있었지만 오늘 들으려하니 노래 개수가 더 많아져서 그런건지 업뎃으로 새로 생긴 버그인지 스크롤을 내려도 잘린 곡은 포함시킬수가 없었음. 계속 잘리는 부분의 노래들을 이리저리 만지작거리고 나니 괜찮아지긴 했지만 이런 버그 때문에 이 어플을 좋게 평가하기는 힘듬. 3/17 업뎃성능확인 이제야 이거에도 신경 쓰는구나! 굿"
5210,2021-03-16,5,0,엑소사랑해
5211,2021-03-16,1,16,그냥 다른 뮤직앱 보고 따라하면 안되나요? 곡은 한번에 여러개 선택 못해서 재생목록에 추가 하고싶으면 일일이 하나씩 선택 해야되고 한 뮤지션 노래만 듣고싶은데 또 그렇게는 못하네 좋아하는 뮤지션은 따로 저장도 못하고.. 관리자가 센스가 없는 듯
5212,2021-03-16,5,0,최고의 서비스 입니다 강추
5213,2021-03-16,3,0,음원파일의 소리의 크기가 일정치 않아 매번 곡 바뀔때마다 소리조절을 해야해요 위젯종류나 설정 등 좀더 보완했으면 합니다.
5214,2021-03-16,4,0,음질이 썩 좋지는 않지만 그래도 들을만 합니다
5215,2021-03-16,1,0,플레이 뮤직 돌려네ㅠㅠ
5216,2021-03-16,3,0,유명한 몇몇 곡만이 아니라 모든 곡에 제발 가사 넣어주세요 지금 재생되는 구절에 가사가 맞추어 이동하도록..
5217,2021-03-16,5,1,목록에 추가하는 방법이 조금만 더 간편화 되었으면 좋을듯
5218,2021-03-16,5,0,좋음
5219,2021-03-15,1,0,네트워크 연결이 안된다고 자꾸 뜨는데 인터넷은 됨.
5220,2021-03-15,1,1,강제설치되는 쓰레기
5221,2021-03-15,5,0,좋아요
5222,2021-03-15,1,2,다른 어플은 잘 작동라나 유튜브뮤직만 네트워크 오류가뜹니다
5223,2021-03-15,5,0,굿
5224,2021-03-15,1,2,네트워크 연결이 안돼요 !
5225,2021-03-15,5,3,혹시 상태표시줄에 음악 안바꿔지거나 음악이 백그라운드에서 자꾸 꺼지면 절전모드를 사용하시거나 절전중인 앱에 넣어 놓으셨는지 확인해보세요. 절전 앱에서 제외시키니까 잘 작동하네요
5226,2021-03-14,5,0,그냥 편함
5227,2021-03-14,5,0,좋음
5228,2021-03-14,1,5,재생트랙을 검색을 못함. 1000곡가량 재생목록이 잇는데 듣고싶은 음악을 검색을 못함. 재생목록에 넣어놔도 의미가 없음. 업뎃이후로 천곡 재생누르면 125곡만 재생됨. 멜론으로 갈아탑니다 ㅂㅂ
5229,2021-03-14,1,6,유튜브 뮤직 공식이 생성한 재생목록이 보관함에서 삭제가 안 됩니다. 수정해주세요
5230,2021-03-14,5,0,멜론보다 나음
5231,2021-03-14,1,1,유료 유저가 아닌 사람한테 음악 공유하기 하면 광고링크 뜨는것좀 어떻게 해주세요... 진짜 너무 불편해요 광고 배너정도 띄우는것도 아니고... 그럴수 있다고 고지를 하던가요 유료유저라는 이유로 음악 공유하려다가 여기저기에 스팸메세지 뿌리고 다녔네요. 그리고 음악재생 앱이면서 모든 프로세스 종료하면 꺼지는 것 구제좀 해주세요 ㅠㅠ 이런 치명적인 불편함이 한두개가 아닌데 맨날 만족스럽냐고 인앱에서 묻지도 마시고요...
5232,2021-03-14,1,0,이딴게 구글의 개발력이라니 놀랍기 그지없습니다
5233,2021-03-14,4,0,곡마다 음량이 같은 수준으로 조정되었으면 좋겠습니다
5234,2021-03-14,5,0,좋아요!
5235,2021-03-13,1,0,화면이꺼지면음악도스톱ᆢ
5236,2021-03-13,5,0,돈 안아까움
5237,2021-03-13,5,1,음악 좋아하는 사람한테 필수 앱입니다!!!^^
5238,2021-03-13,5,0,게임체인저
5239,2021-03-13,4,0,가사 추가기능좀 주세요
5240,2021-03-13,4,0,노래 가사만 지원한다면 더 좋아질 것이 없는 어플
5241,2021-03-13,1,8,아니 플래이 뮤직 잘 쓰고있었는데 갑자기 서비스 중단이라면서 이쪽으로 넘어오게 시킨건 뭐여 그리고 넘어왔으면 플래이 뮤직보다 더 좋은 서비스를 줘야지 더 하락한 서비스를 주고 앉았어 그리고 쓸려면 돈 내야하는게 참.. 웃긴 세상이다 재생목록 편집하는 기능 좀 줘 참 웃프다
5242,2021-03-13,3,0,무료로만다운받아서들을순없나요??유료로말구~
5243,2021-03-12,3,1,휴대폰 화면을 끄면 계속 끊기는데 저만 그런 건가요
5244,2021-03-12,5,0,최고의 인생선물~행복한 시간의 연속으로 빠져드는 블랙홀~강력추천합니다
5245,2021-03-12,4,1,가사 추가등 오프라인에서 가사 보고 싶어요
5246,2021-03-12,3,0,구글플레이의 서비스종료로 다운되어있는 음악만이라도 무료로 들을 수 있게 바뀌었으면 합니다
5247,2021-03-12,5,0,아 ㄹㅇ 너무좋다...싼...싼닷...!
5248,2021-03-12,4,0,플레이리스트가 더 직관적이었으면 좋겠음
5249,2021-03-12,5,0,👍
5250,2021-03-12,5,1,정말 유용하게 잘쓰고 있습니다 추천노래듣기하면 제가좋아하는 노래가 많이 나와서 너무 좋아요👍👍👍👍👍
5251,2021-03-12,1,19,꼭 유튜브를 견제하는 플랫폼이 나오길 기대합니다. 재생목록 하나 계정에서 지워달라했더니 벌써 2달정도 됐는데 해결이 안되네요. 참.... 독점플랫폼이 이리 무섭군요. 꼭 유튜브를 능가하는 어플이 나오길 기대합니다. 바로갈아탑니다
5252,2021-03-12,5,1,상황에 따른 노래와 시간대별 노래가 나뉜것이 매우 편함 연말에 내가 가장 많이 들은 노래를 정리해주고 자동 다운로드를 해놓으면 정해진 저장공간에 다운해주는것이 매우 편한 노래를 한눈에 알아보기 상당히 좋음 추천
5253,2021-03-12,5,0,뭐 최고지뭐
5254,2021-03-12,5,0,good. 가끔 버그나는거만 고치면 그야말로 지존
5255,2021-03-12,4,0,가사.. 가사가 필요해요..
5256,2021-03-12,3,0,아짓 발전단계가 많이 남ㅇ.ㄴ것같아요
5257,2021-03-12,5,0,헤으응
5258,2021-03-12,5,0,이혜원
5259,2021-03-12,4,0,공유할때 제목 및 아티스트가 자동입력되어있었으면 좋겠어요 링크만 공유되서 전달이 잘 안될때가 있네요 그와 동시에 미리보기로도 1분이내 들을수있었으면 좋겠어요
5260,2021-03-12,2,1,내가 좋아요를 누른 목록은 400여개가 되는데 좋아요누른 항목에소 셔플재생시 플레이 리스트에 절반도 등록이 안되어 듣던노래만 반복해서 듣는데 이럴거면 왜 따로 리스트를 만든건지모르겠네요
5261,2021-03-12,2,1,유튜브 뮤직 쓰는 사람끼리 음악 공유하면 어플 안켜지고 유튜브 프리미엄 결제창 뜸ㅋㅋㅋㅋ 공유 기능 왜 만들었노
5262,2021-03-12,5,0,편집된 노래들도 들을수있어서 좋아요
5263,2021-03-11,5,0,무야호~그만큼 좋다는거지
5264,2021-03-11,1,1,안녕하세요. 목록에 추가 한 노래는 어디로 가야 추가된 목록을 볼수 있나요?????
5265,2021-03-11,1,0,불편해요. 다운받은거 삭제 어떻게 하니요?
5266,2021-03-11,1,0,대한민국 앱은 멜론이랑 벅스 또는 지니에 종속된 좀비같은 앱이다. 자사의 독창적인 앱과 음악을 제공헤라 ㅡㅡ
5267,2021-03-11,5,1,유튜브에 있는 방대한 양의 노래들을 들을 수 있어서 너무 좋아요 ㅎㅎ
5268,2021-03-11,5,0,완전 좋아요
5269,2021-03-11,3,0,코덱좋은걸로 ㄱㄱ
5270,2021-03-11,5,0,굿
5271,2021-03-11,4,0,좋긴한데 가사기능이 더 잘되어있으면 좋겠습니다
5272,2021-03-11,2,12,노래를 추가하면 두개씩추가되는 버그가 발생합니다. 그리고 같은부분이 계속하여 재생목록에 추가되는 현상이 발견됩니다. 오프라인저장을 누른 콘텐츠에서 이런 현상이 발생하는듯합니다. 너무 불편합니다. 꼭 버그수정 부탁드리겠습니다
5273,2021-03-11,5,0,알고리즘을 통한 플레이리스트가 좋습니다.
5274,2021-03-11,1,1,좋아요 표시한 노래들 주기적으로 사라지는 현상 좀 고쳐주세요 기본적인 음악 감상용 어플 자체로서의 성능은 진짜 한심한 편
5275,2021-03-11,3,0,이제 유명한 노래 가사가 가끔 나오긴 하는데 아직까진 가사가 많이 부족하고 위젯버그도 많네요... 빨리 우리나라에서도 최적화가 되었으면 하네요.
5276,2021-03-11,3,0,좋긴좋은데..삼성으로서 좀 불편합니다.
5277,2021-03-11,1,0,"가사, 모닝콜"
5278,2021-03-11,1,0,"재생목록 내 검색기능, 셔플 안풀리게 만드는게 그렇게 어려운가?"
5279,2021-03-11,5,29,다음 곡으로 재생 기능이 나쁘지는 않은데 그 재생목록에서 다시 뺄 수 있으면 더 좋을 것 같습니다. 그리고 재생목록 리스트애서랑 재생목록 안에서 위아래 순서 정할 수 있는 기능도 필요하다고 생각합니다. 어쩌면 이 기능이 셔플 재생보다 더 쓸모 있는 기능이라고 생각해요
5280,2021-03-10,5,0,아침출근시 시간날때 마다 힐링을 위해 듣는데 너무 좋습니다
5281,2021-03-10,3,2,노래좀 묶어서 한번에 삭제할 수 있게 기능좀 추가해주세요 이 부분은 너무 불편하네요
5282,2021-03-10,4,1,내가 가사 달아주고 싶네 구글에 검색만 해도 바로 나오는걸 왜 지원을 이렇게 조금밖에 안하냐고 ㅠㅠ
5283,2021-03-10,4,9,제공해주는 모든 서비스들이 좋았지만 몇몇의 노래들은 가사를 제공하지 않아 노래를 보는데 불편함이 있어요 개선해주시면 좋겠습니다. 그리고 타뮤직앱들은 오프라인 저장후 가사가 제공되는데 이것도 개선해주시면 좋겠습니다.
5284,2021-03-10,5,0,좋아요 😀
5285,2021-03-10,5,0,좋아요 ㅋㅋ
5286,2021-03-10,5,0,편하네요. 전 만족합니다
5287,2021-03-10,1,18,유저들이 단점얘기해도 답변도 안하네.. 배짱 장사인가 개선의지좀 보여주세요 뮤비를 계속트는 용도로 쓰려고 결제해서 쓰는데 동영상잇는 파일은 우선적으로 동영상 홀딩되어잇음 좋겠슴. 중간에 이미지밖에없는 노래 듣게되면 계속 사진으로만 들어야함.. 그리고 셔플기능좀 제대로 해주세요.. 카테고리별로 모아져잇는 느낌이고 듣던거만 나옴ㅡㅡ 다양하게 듣기 힘듬 셔플기능도 갑자기 풀림..
5288,2021-03-10,5,1,개인적인 생각이지만 멜○보다 좋다고 생각합니다.
5289,2021-03-10,1,0,앱을 끄면 노래가 꺼지고 가사 기능도 안돼면서 왜 넣은거임?
5290,2021-03-10,4,0,간간히 쓰는데 불편해요
5291,2021-03-10,5,0,무야호~
5292,2021-03-10,1,14,여기에 글 써봐야 관리자가 볼것같진 않지만 화나서 씁니다. 그나마 멀쩡했는데 얼마전부터 노래 재생 중간에 갑자기 중단됩니다. 블루투스 이어폰 문제인줄 알고 블루투스도 바꿔봤는데 플레이어 문제더군요 재생목록 정리 안되는거는 감안하고 쓸테니 제발 오류좀 안나게 해주세요 덕분에 다른 뮤직 플레이어로 갈아타네요
5293,2021-03-10,5,0,좋음
5294,2021-03-10,5,0,듣고 싶은 장르를 마음껏 들을수 있어서 좋다
5295,2021-03-09,2,55,"백그라운드 위젯이 있었으면 좋겠네요. 그리고 재생목록도 한번에 여러곡을 선택해 만들수 있었으면 좋겠어요. 한번에 여러곡을 선택하는 기능이 시급합니다... 정렬도 잘 안되고 노래 제목도 바꿀수 없습니다. 곡은 많은데, 정리가 안되는 문제가 제일 큽니다."
5296,2021-03-09,4,0,선생님들 유튜브 프리미엄이랑 연결되어서 정말 잘 쓰고 있어여 추천도 잘 해주고유튜브로 플리 만들어 놓은것도 연동 되길래 와 갓앱이다 했는데요 왜 이렇게 가사가 없는거요? 아니 유튜브 뮤직이라고 이름달고 내놓을거면 공식 음원 가사는 있어야 하는거 아닌가요? 내가 커버곡 가사를 달라는 것도 아니고 뭐 돈 달라한거 아니니 개선 부탁
5297,2021-03-09,5,0,잘 듣고 있어요.
5298,2021-03-09,5,0,음질도 좋고해서 너무 좋아요 특히 오프라인 저장 기능 매우 좋네요
5299,2021-03-09,5,0,좋아요!
5300,2021-03-09,1,1,프리미엄 몇년째 쓰고있는데 1년 전부터 게임이나 그냥 화면 꺼두고 노래틀면 계속 꺼짐.. 어플 강제 종료? 1분도 재생안되고.. 유튜브도 마찬가지임..프리미엄 쓰는 이유가 없어짐
5301,2021-03-09,5,0,좋음 프리미엄쓰면 뮤직어플까지 쓸 수 있어서 쓰던 지니뮤직 안쓰고 이거 쓰는중
5302,2021-03-09,5,0,좋아염
5303,2021-03-09,4,0,무슨 노래추천에 듣는거만 영원히 나오고 신곡같은건 찾아봐야함 이정도면 멜론보다 구림
5304,2021-03-09,5,2,"유투브 뮤직에 만족하고 잘 사용하고 있습니다 다만, 가사 지원을 해주신다면 더욱 완벽한 앱으로 거듭날 것으로 생각됩니다"
5305,2021-03-09,5,2,일단 넘~좋쿠 광고× 근뎅 이세상모든노래가있진않아요동영상노래둘중에하나골름되고가수이름검색하고가수이름누르면 팬들이 좋아할 만한 다른 아티스트 앨범 동영상까지 싹 나오고 처음부터 봐도 처음은 뭐 많이 별거 없는 거면 시작하는데 모터 나오고 몇 몇 개는 가사까지 나와요 라이브 공연 영상도 나오고 노래 모음 오프라인 저장도 할 수 있고 운동할 때 듣는 음악 힙합 오후에 듣는 음악 먹구름이 낀 날 듣는 음악 여러 가지 많이 나와야 여름에 듣는 음악 가져 겨울에 듣는 음악 비 올 때 듣는 음악 차에서 듣는 음악 여러 가지 나와요 노래 좋아하시는 분들 강추 드려요
5306,2021-03-09,5,0,😀
5307,2021-03-09,5,1,굳 개좋음 멜론 버리고 갈아탈만함
5308,2021-03-09,3,0,음질이 많이 낮은점이 아쉽습니다.
5309,2021-03-08,1,0,가사 지원 안해줄꺼면 내가 넣을수 있게라도 해줘요 좀 매번 가사 찾아듣기 힘들어요 좀 기다려 봤어요 수도없이 나쁜 평이 올라와도 업데이트 기간이 있구나 윗대**가 안쓰니까 몰라서 좀 느린가보다 했는데 좀 많이 느리네요 가사지원이 이렇게 어려운건줄 몰랐네요
5310,2021-03-08,5,9,잘 사용하고 있습니다! 한가지 아쉬운 점은 곡을 여러개를 선택해서 한번에 재생목록에 넣을 수 있었으면 좋겠어요! 삭제하는 것도 마찬가지로 여러 곡을 선택햐서 한번에 삭제할 수 있었으면 좋겠어요! 감사합니다
5311,2021-03-08,1,0,왜 자체 노래모음집은 들을수 없게 구분해놓은건가요? 기본 유튜브보다 못하네 진짜 쓰레기같다.
5312,2021-03-08,5,1,좋아요...좋은데 만원은 오바잖아....
5313,2021-03-08,5,1,리스트를 만들기쉬워서 좋아요
5314,2021-03-08,2,14,팝장르에 들어간적 있는 노래말곤없음 취향 반영 전혀못함. 스포티파이 쓰셈. 저작권땜에 대부분 안나옴. 국내곡만들을거면 추천 평소 듣는노래가 거이 없어서 비추. 이미 국가우회 계정 유튜브에 재생목록있는대 그거만도 못하다. 쓰레기앱 국내곡도 시간 지낫거나 인디씬이면 없음
